name,artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,sentiment_score,dominant_topic
Club Tropicana,bossasonic,0.5020242914979757,0.836,0.7818780972505219,0.0480789200415368,0.2369477911646586,0.0597,0.3997995991983967,0.8133198789101918,0.4785150421277692,-0.1655462184873949,7
Africa,manizha boogrov,0.7732793522267206,0.318,0.6209845797801424,0.0866043613707165,0.1696787148594376,4.41e-05,0.1122244488977954,0.2946518668012108,0.5600029434249203,-0.1177489177489177,8
The Devil Made Me Do It,scum earth,0.659919028340081,0.959,0.8581490705104017,0.0624091381100726,0.001004016064257,0.4379999999999999,0.0872745490981963,0.3229061553985873,0.4497389754428424,0.1758116883116882,6
Restless Soul,hammerfall,0.4352226720647773,0.834,0.7951349583679219,0.0523364485981308,0.0009668674698795,0.00266,0.3016032064128256,0.350151362260343,0.4905299391283374,0.1072727272727272,2
Executioner Style - Edit,gunz hire,0.4716599190283401,0.906,0.885618695444369,0.1796469366562824,0.0091164658634538,0.000363,0.3667334669338677,0.2563067608476286,0.6231312317824482,-0.4545454545454545,4
See Me,lebrock,0.5506072874493928,0.935,0.9160566498125928,0.05202492211838,0.0485943775100401,0.0,0.1082164328657314,0.2542885973763875,0.5109744780530879,-0.0023809523809523,0
Sweet Shadows,daughter darling,0.5,0.648,0.7079214147359948,0.0428868120456905,0.3463855421686747,0.0212,0.0768537074148296,0.2280524722502522,0.3679608197438402,-0.009090909090909,2
Stand (feat. Miley Cyrus),billy ray cyrus miley cyrus,0.4807692307692307,0.76,0.8244660780318467,0.0346832814122533,0.0021184738955823,0.0,0.1012024048096191,0.5348133198789102,0.4576453418256593,0.2658163265306123,2
MONSTER,wake hate,0.3947368421052631,0.949,0.8861721127965185,0.12668743509865,3.664658634538153e-05,1.39e-05,0.4018036072144288,0.3047426841574167,0.4547714144383168,0.19,4
Love Of My Life - Live,queen,0.2753036437246964,0.554,0.6211858224536513,0.0790238836967808,0.8755020080321285,1.62e-05,0.8517034068136271,0.3047426841574167,0.4271400130001267,0.237037037037037,9
Concrete Wall,zee avi,0.6923076923076924,0.372,0.6354237416044073,0.0685358255451713,0.8082329317269077,0.0,0.2765531062124248,0.6589303733602422,0.347602130712595,-0.0047619047619047,5
Haven't Got Time for the Pain,carly simon,0.5576923076923077,0.362,0.5694413000276708,0.0308411214953271,0.6325301204819277,0.0,0.069939879759519,0.6377396569122099,0.4327161679878011,-0.011111111111111,0
Mother Mary Is a Bird of Prey,powerwolf,0.444331983805668,0.864,0.8606394485950746,0.0399792315680166,3.3333333333333335e-05,0.0886,0.1182364729458917,0.5428859737638749,0.51509527294134,0.25,2
Brooklyn Roads,neil diamond,0.5748987854251012,0.426,0.6110985334440169,0.0314641744548286,0.7228915662650602,0.000788,0.3396793587174349,0.574167507568113,0.4937227375486994,0.2035714285714285,3
Pretty in Pain,diane birch,0.7661943319838057,0.691,0.8044927426860866,0.0458982346832814,0.25,0.0,0.1072144288577154,0.4137235116044399,0.4985753005768295,0.0291666666666666,5
Trust,konvent,0.2631578947368421,0.724,0.7954619777123739,0.0417445482866043,5.913654618473896e-06,0.741,0.4158316633266532,0.1765893037336024,0.5039920200479943,0.3818181818181818,2
Territorial Pissings,nirvana,0.2884615384615384,0.979,0.8376223178124922,0.1817237798546209,0.000144578313253,0.0,0.3346693386773547,0.1089808274470232,0.746894073495685,0.4012896825396825,5
You'll End Up Crying,aha,0.3410931174089069,0.1939999999999999,0.5332176187960658,0.0323987538940809,0.1576305220883534,0.0,0.0580160320641282,0.3037336024217961,0.8091679510083275,-1.0092936587501425e-17,9
In Time,zero 7,0.6234817813765182,0.34,0.6513973788141776,0.0271028037383177,0.4337349397590361,0.0593,0.1122244488977955,0.2169525731584258,0.2531468074059841,0.0285714285714285,5
"crushcrushcrush - Live at the Congress Theatre, Chicago, IL, 8/12/2008",paramore,0.6234817813765182,0.91,0.821573214600156,0.0799584631360332,0.0021686746987951,0.0,0.6793587174348698,0.3229061553985873,0.5595614296868933,-0.1045454545454545,5
Sleepwalking,elderbrook,0.8410931174089068,0.581,0.7443211833069202,0.0527518172377985,0.0092871485943775,0.0121,0.1763527054108216,0.7931382441977799,0.4985589482161618,0.06,4
Don't allow you,drumkan,0.478744939271255,0.975,0.8345282117072925,0.0607476635514018,0.048293172690763,0.617,0.2304609218436873,0.3622603430877901,0.5803125753741625,0.0,9
La Familia,otherwise,0.4240890688259109,0.891,0.8329685809875984,0.185877466251298,6.315261044176707e-06,1.08e-06,0.532064128256513,0.3592330978809283,0.694864949941336,-0.06875,5
Sure Be Cool If You Did,blake shelton,0.5829959514170041,0.726,0.8326667169773351,0.0363447559709241,0.2560240963855422,0.0,0.1082164328657314,0.5872855701311807,0.5592589110145415,0.0719767441860465,3
Killer on the Radio - 2018 Remaster,flaming lips,0.5495951417004048,0.927,0.7964178804115413,0.0909657320872274,5.421686746987953e-05,0.00913,0.1523046092184368,0.8446014127144299,0.6622379023191738,-0.2674999999999999,3
"Shame, Shame, Shame",jimmy reed,0.5779352226720648,0.498,0.7032425225769124,0.0314641744548286,0.9688755020080322,0.5,0.3076152304609218,0.9081735620585268,0.6614734294579602,0.0,8
Last Ones Up,tryhardninja gameboyjones nersh,0.8289473684210527,0.644,0.7796644278419239,0.1578400830737279,0.0078514056224899,1.96e-06,0.0647294589178356,0.7053481331987892,0.5968039311075045,0.0201287284144427,4
The Little Things,bonus points,0.7115384615384615,0.546,0.6643523759213141,0.0424714434060228,0.2620481927710844,0.251,0.3216432865731463,0.7820383451059536,0.3351211914329982,0.1888888888888889,5
True Drew,diesel,0.347165991902834,0.828,0.8046185193570297,0.0688473520249221,9.146586345381528e-05,0.0,0.2795591182364729,0.5993945509586276,0.4130238376537633,-0.0842592592592592,5
Empty,chronic law,0.6022267206477733,0.571,0.770910371544286,0.367601246105919,0.8162650602409638,1.23e-06,0.2595190380761523,0.6094853683148335,0.4035680850976849,0.0658536585365853,1
february war,rabbit junk,0.4382591093117409,0.969,0.8579981385052701,0.1019730010384215,3.684738955823293e-05,0.00173,0.4218436873747494,0.1170534813319877,0.3763618450368541,0.0842857142857142,2
Forever Friends,曲奇,0.5748987854251012,0.294,0.7347873116494352,0.0277258566978193,0.8172690763052208,0.0,0.2004008016032064,0.3975782038345106,0.3268182803039904,-0.0384970238095237,7
The Ascension,sufjan stevens,0.2925101214574898,0.272,0.5951500515684351,0.0388369678089304,0.9377510040160644,0.000223,0.1112224448897795,0.1705348133198788,0.5668750229955072,0.0827008928571429,0
Never Over,edwin,0.5981781376518218,0.7140000000000001,0.7853998440369281,0.0395638629283489,0.0626506024096385,0.000136,0.1192384769539078,0.5973763874873865,0.3800820070887483,-0.225,4
Jealous Guy,enuff znuff,0.4827935222672064,0.672,0.7762936130606495,0.0286604361370716,0.0010140562248995,0.000774,0.1322645290581162,0.3077699293642785,0.5721813640321651,-0.14375,0
He Can Handle It,kirk franklin,0.5425101214574899,0.9,0.7061856966769804,0.0617860851505711,0.2560240963855422,0.0,0.4008016032064128,0.4248234106962664,0.3825920944512352,0.144047619047619,5
Money Runner,quincy jones,0.4848178137651822,0.778,0.6190476190476191,0.0437175493250259,0.575301204819277,0.916,0.1322645290581162,0.7880928355196771,0.5179487598778479,0.1714285714285714,4
Weight of the World,battle tapes,0.4908906882591093,0.926,0.8354589590722713,0.1287642782969885,0.1536144578313253,0.000296,0.1082164328657314,0.3299697275479313,0.5113056133566082,0.181578947368421,8
In My Head,bedroom,0.5840080971659919,0.611,0.6085326893567782,0.0335410176531671,0.1686746987951807,0.92,0.1062124248496993,0.1786074672048435,0.6169336870894024,-0.1624999999999999,5
I Can't Wait,sanchez,0.7236842105263157,0.528,0.5897668100520715,0.0597092419522326,0.0536144578313253,0.0,0.0503006012024048,0.756811301715439,0.3361309497042267,0.3375,3
Love Walked In,thunder,0.4483805668016193,0.841,0.7045002892863431,0.044963655244029,0.2128514056224899,5.61e-06,0.1342685370741483,0.2835519677093844,0.637034826440132,0.2663220551378447,0
Loving You Is Sweeter Than Ever,nick kamen,0.6477732793522267,0.7140000000000001,0.6779362563831661,0.029491173416407,0.1917670682730924,1.05e-06,0.0982965931863727,0.6256306760847629,0.4402995752474317,0.4910984848484847,0
Christmas Pipes,katie mcmahon,0.3380566801619432,0.177,0.6382411390335321,0.030944963655244,0.858433734939759,0.0,0.2625250501002004,0.4732593340060544,0.7388200954160246,0.2475,3
Goodbye (To My Loving You),jackson c frank,0.4645748987854251,0.164,0.4637888964354891,0.0441329179646936,0.9166666666666669,0.0175,0.1072144288577154,0.2734611503531786,0.5967548740255015,0.2899659863945578,5
What About Everything?,carbon leaf,0.6305668016194332,0.718,0.7811989032274294,0.0363447559709241,0.2208835341365461,0.0,0.069939879759519,0.4127144298688193,0.3928981697620323,-0.0120703933747411,3
"I Take My Chances - Live - Madison, WI",mary chapin carpenter,0.5050607287449392,0.638,0.7717153422383216,0.0383177570093457,0.5461847389558233,4.77e-05,0.9649298597194388,0.554994954591322,0.5795889834146183,0.0315882034632034,9
freetime,kenna,0.7753036437246963,0.8059999999999999,0.8778205418458984,0.0468328141225337,0.4558232931726907,0.000188,0.046693386773547,0.8234106962663975,0.5395584045001697,0.3785714285714286,6
The End,simple plan,0.5384615384615385,0.926,0.8411440645988982,0.0457943925233644,0.001074297188755,2.44e-06,0.281563126252505,0.3844601412714429,0.4918912731539206,-0.3333333333333333,9
Higher State of Consciousness - Tweekin Acid Funk Mix,josh wink,0.7611336032388664,0.925,0.8063039267476668,0.0730010384215991,0.1987951807228916,0.733,0.0372745490981963,0.4298688193743692,0.5146660234738137,0.525,9
Keep Going,chantal kreviazuk,0.6022267206477733,0.54,0.7415540965461727,0.0551401869158878,0.251004016064257,0.0748,0.1042084168336673,0.201816347124117,0.5501792627538192,0.0558201058201058,4
Where Next Columbus,crass,0.395748987854251,0.919,0.7311649435262748,0.0811007268951194,0.1616465863453815,1.48e-05,0.0629258517034068,0.5186680121089808,0.6514126395571781,0.0278571428571428,2
Dogs Eating Dogs,blink182,0.5060728744939271,0.985,0.8563378864488215,0.0552440290758047,0.0006074297188755,4.31e-05,0.2925851703406813,0.432896064581231,0.3825062445577299,-0.1647058823529412,0
Let the Four Winds Blow,robert plant,0.3653846153846153,0.721,0.7826830679445577,0.0385254413291796,0.0350401606425702,0.0529,0.090380761523046,0.3319878910191725,0.3243000167611697,-0.0104166666666666,9
"Rescue, Mister",trst,0.6558704453441295,0.917,0.7807209518778457,0.0423676012461059,0.0010843373493975,0.726,0.0998997995991983,0.9465186680121088,0.46610360038101,0.2857142857142856,4
Wish You Were Here - Live,pink floyd,0.3917004048582996,0.3670000000000001,0.521973184413755,0.0541017653167185,0.5783132530120483,0.00022,0.9839679358717434,0.3582240161453077,0.5341825659306743,-0.0049999999999999,3
Another One Goes By,walkmen,0.4757085020242915,0.794,0.834628833044047,0.0259605399792315,0.2831325301204819,0.000601,0.6062124248496993,0.6972754793138244,0.4005796911856688,0.2672619047619047,5
Dixie Chicken - 2006 Remaster,little feat,0.5576923076923077,0.743,0.7613513445526123,0.0728971962616822,0.4508032128514057,0.00154,0.314629258517034,0.929364278506559,0.6187120063120113,-0.0468749999999999,3
CARGO PANTS,shy high,0.5931174089068826,0.728,0.7254798379996479,0.1744548286604361,0.3544176706827309,0.141,0.6723446893787575,0.6337033299697276,0.3212012444146468,-0.0857864357864357,7
ONE IN A MILLION,rex orange county,0.7742914979757085,0.484,0.7739290116469197,0.0766355140186915,0.7018072289156626,0.0,0.1202404809619238,0.5116044399596367,0.3270594776238384,-0.1540178571428571,5
Twinkle Twinkle Little Star,nursery rhymes,0.5809716599190283,0.122,0.6885769627449501,0.0296988577362409,0.7991967871485944,0.0,0.1182364729458917,0.355196770938446,0.3675193060058133,-0.0316666666666666,3
Bones Crew,blessthefall,0.3228744939271255,0.882,0.7840163006565543,0.0700934579439252,4.2871485943775104e-05,8.56e-06,0.2995991983967935,0.4540867810292633,0.8168045034401279,0.0452380952380952,0
Don't Wanna Go,slackers,0.6842105263157895,0.609,0.7384851457751617,0.1412253374870197,0.0378514056224899,0.0145,0.2324649298597194,0.8284561049445004,0.6722251065969511,0.0093749999999999,5
Backdrop,fall,0.4493927125506073,0.7440000000000001,0.561140039745428,0.0403946002076843,0.0138554216867469,0.000394,0.3567134268537074,0.4611503531786075,0.5616790603933561,-0.0383333333333333,0
(Your Love Has Lifted Me) Higher And Higher,rita coolidge,0.6558704453441295,0.622,0.6912434281689432,0.0346832814122533,0.0430722891566265,0.00833,0.0751503006012024,0.7426841574167508,0.4806081442932305,0.1617647058823529,9
Rooftop,jordan rakei,0.3046558704453441,0.206,0.6317762181470581,0.0332294911734164,0.8514056224899599,0.000222,0.1092184368737474,0.136226034308779,0.5282670994591457,0.2202380952380952,0
W2L (interlude),carsonhill,0.7246963562753036,0.8270000000000001,0.7033179885794782,0.066147455867082,0.5552208835341365,0.000563,0.1312625250501002,0.6084762865792128,0.3413105599457101,-0.0942857142857142,9
In a World of My Own,diana panton,0.6497975708502024,0.175,0.6018665257967952,0.0569055036344756,0.9748995983935744,3.62e-05,0.1042084168336673,0.338042381432896,0.4666268759223754,0.1687152133580705,3
Hymn of a Broken Man,times grace,0.1467611336032388,0.989,0.8682112041858476,0.1277258566978193,3.2931726907630524e-05,0.0296,0.0824649298597194,0.0957618567103935,0.7640313474753999,-0.2424242424242424,2
Stockholm,atlas genius,0.5748987854251012,0.746,0.8122405856161798,0.0479750778816199,0.0054216867469879,0.0,0.1623246492985972,0.4127144298688193,0.5111747944712669,-0.275,8
If It Means Anything!,autumn,0.6578947368421053,0.645,0.7336050109425704,0.0721703011422637,0.0719879518072289,0.0,0.1412825651302605,0.2986881937436932,0.6070282446149632,-0.0172619047619047,7
The Best Of Good Love Gone,24 carat black,0.4493927125506073,0.531,0.6773325283626392,0.1879543094496365,0.1566265060240964,1.6100000000000002e-05,0.157314629258517,0.4873864783047426,0.3931679837130488,0.3827678571428571,6
Doctrines,lia rose,0.5748987854251012,0.237,0.6034513118506779,0.0336448598130841,0.6144578313253012,0.0272,0.1312625250501002,0.0973763874873864,0.6129886800783279,0.0125,8
First Class,jack harlow,0.915991902834008,0.563,0.7946821623525269,0.1059190031152647,0.0255020080321285,9.71e-06,0.1132264529058116,0.3269424823410696,0.4374174716797554,0.24921875,7
I Stay In Love,mariah carey,0.7834008097165992,0.614,0.8337483963474455,0.040809968847352,0.2520080321285141,0.0,0.0606212424849699,0.1947527749747729,0.5313658718056686,0.3036979166666667,5
From Dust,xilent,0.3178137651821862,0.7509999999999999,0.7596659371619752,0.435098650051921,0.0316265060240963,0.457,0.7645290581162324,0.2865792129162461,0.6129927681684948,0.1,5
Loving Pauper,gregory isaacs,0.7682186234817814,0.626,0.8392071038663749,0.0510903426791277,0.1616465863453815,0.00687,0.125250501002004,0.8385469223007063,0.3393564528459241,0.2142857142857142,4
Rock This Place,fabulous thunderbirds,0.5860323886639676,0.878,0.7781551077906069,0.0341640706126687,0.0139558232931726,2.03e-05,0.1082164328657314,0.8355196770938446,0.5037835274494814,0.1933333333333333,1
Do It,sam lewis,0.5141700404858299,0.672,0.7424093779085855,0.229491173416407,0.7720883534136547,0.0008179999999999,0.0545090180360721,0.7235116044399597,0.7488072996938021,0.3052083333333333,4
No Sleep Tonight - The Qemists Remix,enter shikari,0.4220647773279352,0.881,0.8398108318869016,0.0515057113187954,5.180722891566265e-05,0.00908,0.050501002004008,0.3572149344096871,0.7114830364698524,0.2,4
Nobody's Supposed To Be Here - Hex Hector Dance Mix,deborah cox hex hector,0.7338056680161943,0.929,0.8548788770658818,0.0616822429906542,0.0436746987951807,0.00458,0.0899799599198396,0.7184661957618568,0.5231406343898322,0.1111111111111111,0
Pain,fun factory,0.6518218623481782,0.958,0.7851734460292306,0.0391484942886812,0.288152610441767,0.0486,0.2044088176352705,0.786074672048436,0.6051150184168462,0.3388888888888888,5
Midnight Angel,jimmy rankin,0.52834008097166,0.727,0.7776771564410233,0.0320872274143302,0.0234939759036144,2.03e-05,0.1052104208416833,0.6680121089808274,0.3636969416997461,-0.03,3
Kill Yourself Live,mudhoney,0.1791497975708502,0.794,0.8008200638945489,0.0439252336448598,0.0014959839357429,0.000205,0.1442885771543086,0.467204843592331,0.6090232326164186,0.0652242288961038,9
Dancing to Your Music,archie bell drells,0.5769230769230769,0.625,0.6787915377455789,0.0361370716510903,0.0799196787148594,0.000771,0.125250501002004,0.8829465186680121,0.5050876282127279,-0.04375,6
Bong Hits,three loco,0.5404858299595142,0.799,0.7572258697456795,0.3572170301142263,0.0101405622489959,0.0,0.0861723446893787,0.627648839556004,0.3677850318666629,-0.3612394957983194,7
Rise & Oppose,diecast,0.395748987854251,0.912,0.8359872210902322,0.1983385254413291,0.0004016064257028,2.31e-06,0.0790581162324649,0.2250252270433905,0.7360279298320204,-0.0472222222222222,8
I Found the Answer,mahalia jackson,0.5455465587044535,0.0922,0.4845168918069076,0.0316718587746625,0.9337349397590362,3.35e-06,0.087875751503006,0.7144298688193743,0.3913855764002731,0.091875,0
No Holding On,stereotronique holly drummond,0.6578947368421053,0.764,0.7876386687797148,0.1370716510903427,0.0041365461847389,0.0294,0.0633266533066132,0.3662966700302724,0.5231978676521689,0.5,9
Be My Organ,beacon,0.6244939271255061,0.482,0.7020099112016703,0.0403946002076843,0.8132530120481929,0.0112,0.1152304609218436,0.1251261352169525,0.5312922861826641,0.24,2
Get it on,masterboy,0.5981781376518218,0.986,0.8169697884436395,0.0519210799584631,0.005512048192771,0.00019,0.18937875751503,0.549949545913219,0.5518880844435905,0.0535714285714285,1
Body Movin',beastie boys fatboy slim,0.688259109311741,0.958,0.8154604683923226,0.095742471443406,0.028012048192771,0.0,0.1392785571142284,0.7729566094853683,0.416224812254459,0.0786458333333333,1
Cover Me,men standard,0.6123481781376519,0.627,0.7840666113249315,0.0396677050882658,0.0259036144578313,0.0,0.0647294589178356,0.1967709384460141,0.4913066762600516,0.2846153846153846,8
Someone - Extended Mix,frictionmclean,0.4716599190283401,0.807,0.8288934168490428,0.0422637590861889,0.0012650602409638,2.63e-05,0.4048096192384769,0.3612512613521695,0.7112418391500044,0.0833333333333333,5
Satisfy Me,unfits,0.5860323886639676,0.576,0.7071415993761477,0.0389408099688473,0.0253012048192771,0.043,0.1302605210420841,0.1977800201816347,0.429580602829776,-0.04,5
You Call Me On,twin shadow,0.548582995951417,0.887,0.7848715820189671,0.1204569055036344,0.0596385542168674,0.00383,0.5531062124248497,0.343087790110999,0.3474590475567529,-0.2,5
Loaded Gun,airbourne,0.5425101214574899,0.945,0.8711543782859155,0.0819314641744548,0.0002078313253012,0.000334,0.1833667334669338,0.5348133198789102,0.5729213083523771,0.1,1
The First Thing You See,bruno major,0.6558704453441295,0.525,0.8006439765552286,0.0535825545171339,0.6646586345381527,0.063,0.1042084168336673,0.2472250252270433,0.3622129649691554,-0.1254578754578754,9
Stand by Me (Live at Lake Powell),music travel love,0.7105263157894738,0.414,0.7150403743113727,0.0369678089304257,0.6686746987951807,3.54e-06,0.1332665330661322,0.508577194752775,0.3843908541246786,-0.1318181818181818,9
Sometimes U Make Me Smile,floetry,0.3502024291497975,0.264,0.6525545241868538,0.0384215991692627,0.3253012048192771,0.0,0.0791583166332665,0.0658930373360242,0.4919648587769252,0.2389498432601881,5
Awesome (feat. Matt Ox),valee,0.8340080971659919,0.47,0.728473322768093,0.4413291796469366,0.3714859437751004,0.0,0.1152304609218436,0.6074672048435923,0.2860354927988291,0.2795193312434693,7
Modest Dreams,fascinating aida,0.4959514170040486,0.0285,0.4297285739441048,0.0493250259605399,0.9447791164658634,0.0,0.1432865731462925,0.2330978809283552,0.4130320138340971,0.0763988095238095,0
Black Night,damh,0.6993927125506072,0.298,0.6528312328629287,0.0953271028037383,0.1546184738955823,0.603,0.1142284569138276,0.2916246215943491,0.4906362294726773,0.0918367346938775,0
The Tunnel of Love,fun three,0.7530364372469636,0.527,0.6516489321560637,0.087227414330218,0.8102409638554218,4.37e-06,0.0861723446893787,0.7214934409687184,0.4954438235089713,0.4145454545454545,0
11:38,kap bambino,0.4767206477732793,0.895,0.8716826403038764,0.0377985462097611,2.078313253012048e-05,0.111,0.0962925851703406,0.1412714429868819,0.65422115750185,-0.35,5
Red Red Wine,replacements,0.1923076923076923,0.868,0.5837043745126154,0.060436137071651,0.0018875502008032,0.0,0.3567134268537074,0.3400605449041372,0.689509551822675,-0.0018518518518518,3
Today Will Be A Good Day,dianne reeves,0.6082995951417004,0.53,0.7512137448746007,0.0724818276220145,0.2630522088353414,3.3e-06,0.1402805611222445,0.6831483350151363,0.7607608753418666,0.6298898071625342,5
My Stove's on Fire,robert lester folsom,0.6447368421052632,0.665,0.7179835484114406,0.0507788161993769,0.0201807228915662,0.0,0.0971943887775551,0.9364278506559032,0.4750973987482268,0.4538888888888889,5
You Can Be My Stripper,teflon vest,0.7176113360323887,0.6579999999999999,0.8016501899227731,0.0838006230529594,0.0556224899598393,0.0,0.0860721442885771,0.8405650857719474,0.31476659049192,0.1642316017316017,7
You Know That I Want To,george michael,0.645748987854251,0.579,0.6996704651221292,0.0299065420560747,0.6365461847389559,0.000156,0.251503006012024,0.7497477295660948,0.3102901317591462,-0.0300892857142856,5
Jump - 2015 Remaster,van halen,0.5789473684210527,0.835,0.7925691142806832,0.0329179646936656,0.1716867469879518,0.000377,0.0703406813627254,0.8022199798183653,0.5313740479860024,-0.3517361111111111,6
Satisfiction,dr dre,0.4210526315789473,0.831,0.8647146127336302,0.1734164070612668,0.0006104417670682,5.02e-06,0.5531062124248497,0.4439959636730575,0.35923683532764,-0.0467223910840931,7
Light It Up,young thug,0.9625506072874492,0.515,0.7341081176263426,0.0879543094496365,0.0038152610441767,0.0,0.1132264529058116,0.3289606458123107,0.5642586452886805,0.1956168831168832,7
I Can Cry,moses gunn collective,0.6194331983805668,0.894,0.8129700903076498,0.0293873312564901,0.041867469879518,0.0321,0.1753507014028056,0.6165489404641775,0.4905299391283374,0.1949404761904761,5
Pressure - Alesso Remix,nadia alistarkillersalex kenjialesso,0.6477732793522267,0.792,0.8263778834301814,0.0435098650051921,0.0005401606425702,0.604,0.0746492985971943,0.3864783047426841,0.5232796294555073,0.2772727272727274,8
Let Me Out,rick morty justin roiland ryan elder,0.6568825910931174,0.773,0.8383266671697733,0.1381100726895119,0.143574297188755,0.0,0.4849699398797594,0.9081735620585268,0.4900516325788082,0.2272727272727272,6
Rebound,woodz,0.3836032388663967,0.535,0.74832088144291,0.046417445482866,0.0556224899598393,1.06e-06,0.1452905811623246,0.1291624621594349,0.4482509106220846,-0.228125,4
Sunlay,asim azhar,0.8370445344129556,0.774,0.7808467285487888,0.2159916926272066,0.2821285140562249,0.0,0.0524048096192384,0.8213925327951564,0.4090951830033563,0.5,5
Stateside,mel tillis,0.6396761133603239,0.444,0.6235252685331925,0.028141225337487,0.6224899598393575,0.0123,0.0874749498997995,0.8779011099899091,0.5760241687890668,0.1537037037037037,9
The Mundane and the Magic,dark tranquillity,0.3552631578947368,0.949,0.8440872386989661,0.0725856697819314,0.0002550200803212,0.000476,0.0916833667334669,0.1584258324924319,0.5363206370879716,-0.0037006974506974,8
Ghosts House,witchcraft,0.180161943319838,0.865,0.8056750433929515,0.0488058151609553,3.21285140562249e-05,0.0377,0.3006012024048096,0.615539858728557,0.675225764779468,-0.6,9
Who Loves the Sun - 2015 Remaster,velvet underground,0.4463562753036437,0.568,0.7268130707116445,0.030944963655244,0.3273092369477912,0.0,0.3687374749498998,0.7275479313824419,0.5319872615110399,0.0,3
On Your Own,jonny craig,0.6538461538461539,0.459,0.7455537946821624,0.0468328141225337,0.7319277108433735,0.0,0.1212424849699398,0.2209889001009081,0.6127597470289805,-0.2630952380952381,6
Send Me The Pillow You Dream On,dolly parton,0.5384615384615385,0.28,0.5292933866626419,0.0331256490134994,0.926706827309237,0.0393,0.0900801603206412,0.2310797174571139,0.5396074615821727,0.0833333333333333,8
Intro.Desolation,ghostemane,0.1376518218623482,0.821,0.8118129449349735,0.166147455867082,0.0968875502008032,0.0291,0.3256513026052104,0.0365287588294651,0.3943780584024561,0.0746428571428571,5
"Never, Ever!",brian jonestown massacre,0.3542510121457489,0.64,0.7219832465474304,0.0398753894080996,0.0001656626506024,0.451,0.0824649298597194,0.2492431886982845,0.3908255080474055,0.3131578947368421,0
SMASH! - Original Mix Edit,ummet ozcan,0.7378542510121457,0.981,0.9092647095816668,0.0461059190031152,0.0143574297188755,0.582,0.0781563126252505,0.2098890010090817,0.5232142200128366,0.0,1
Broken,novembers doom,0.4757085020242915,0.718,0.7880914647951098,0.032294911734164,0.0020281124497991,0.719,0.1242484969939879,0.277497477295661,0.4292331151655881,-0.0989974937343358,2
Funky Galileo,sure sure,0.8117408906882592,0.325,0.7143863356224688,0.0483904465212876,0.1646586345381526,0.162,0.156312625250501,0.6538849646821393,0.4537575680769215,-0.55,4
Hot Wire,kix,0.48582995951417,0.959,0.8473825874776746,0.0854620976116303,0.0003463855421686,0.825,0.1232464929859719,0.3511604439959636,0.3991243310862464,0.1840029761904761,7
The Night He Got Caught,tribe called quest,0.9392712550607288,0.417,0.6362538676326315,0.1048805815160954,0.4839357429718876,7.26e-06,0.1042084168336673,0.7447023208879919,0.3884012705784239,0.0188988095238095,7
Rockin' Robin - A Cappella,michael jackson,0.6214574898785425,0.277,0.7073428420496566,0.4018691588785046,0.9046184738955824,2.14e-05,0.0686372745490982,0.5539858728557013,0.7086499899841792,0.1223765432098765,3
Talking Body,travis atreo,0.6983805668016194,0.312,0.7430634165974894,0.0413291796469366,0.8975903614457832,1.06e-06,0.0911823647294589,0.649848637739657,0.469586653203223,0.3375992063492064,6
Love Letters,ditty bops,0.6356275303643725,0.3289999999999999,0.7239453626141423,0.0313603322949117,0.9548192771084336,0.00953,0.1072144288577154,0.8042381432896065,0.5378986398924015,0.2914285714285714,4
Emotions of Colour,cosmic gate,0.6123481781376519,0.934,0.7779035544487208,0.0462097611630321,0.0154618473895582,0.815,0.2745490981963928,0.0319878910191725,0.506947709238675,0.0,8
Don't Let Me Down - 2015 Remaster,bad company,0.5060728744939271,0.457,0.6488063793927503,0.0342679127725856,0.5180722891566265,0.0229,0.1222444889779559,0.4480322906155398,0.461733431992576,0.3984848484848485,6
Love me sweet (J.C. Concato Remix),kid loco,0.6831983805668017,0.482,0.707518929388977,0.0317757009345794,0.6034136546184738,0.497,0.1442885771543086,0.3713420787083754,0.3640362531836002,0.3671096345514949,3
Before You Go,andrew foyrenee foy,0.6163967611336032,0.0866,0.4669584685432546,0.0427829698857736,0.9156626506024096,0.0,0.1132264529058116,0.4147325933400605,0.6863576343039822,-0.3936904761904761,0
Eternal Winds,graveworm,0.3502024291497975,0.933,0.8077126254622293,0.0753894080996884,0.0081224899598393,0.851,0.4629258517034068,0.0996972754793138,0.5869843385265706,0.06,2
Crossroads,dead april,0.4888663967611336,0.839,0.8214725932634015,0.033748701973001,0.0061646586345381,0.0,0.1122244488977955,0.3945509586276488,0.3423325824874393,0.0917582417582417,5
Wayfaring Stranger,eric bibb,0.5819838056680161,0.139,0.5191054763162528,0.0327102803738317,0.8644578313253012,0.0181,0.1162324649298597,0.3440968718466196,0.4312935126097141,0.0409090909090909,4
Fly Away,black eyed peas,0.7692307692307693,0.63,0.8073352954494001,0.1588785046728972,0.0276104417670682,0.0,0.2474949899799599,0.7527749747729566,0.4009966763826943,0.1789264828738512,9
Souvenirs,mary beth maziarz,0.3400809716599191,0.064,0.5602092923804494,0.0340602284527518,0.927710843373494,7.96e-05,0.1422845691382765,0.1453077699293642,0.5560702006843464,0.06,9
